38.923,269.042
39.104,268.4
39.285,267.758
39.466,267.117
39.647,266.475
39.828,265.833
40.009,265.191
40.19,264.55
40.371,263.908
40.552,263.266
40.733,262.625
40.914,261.983
41.095,261.342
41.276,260.7
41.456,260.059
41.637,259.418
41.818,258.777
42,258.136
42.181,257.494
42.362,256.853
42.543,256.211
42.723,255.57
42.904,254.929
43.085,254.288
43.266,253.647
43.447,253.006
43.628,252.365
43.808,251.724
43.989,251.084
44.17,250.443
44.351,249.802
44.532,249.161
44.713,248.52
44.894,247.88
45.075,247.239
45.255,246.599
45.436,245.958
45.617,245.319
45.798,244.677
45.979,244.037
46.16,243.396
46.341,242.756
46.522,242.116
46.702,241.475
46.883,240.836
47.064,240.195
47.244,239.556
47.426,238.915
47.606,238.275
47.787,237.635
47.968,236.995
48.148,236.355
48.329,235.715
48.51,235.076
48.691,234.436
48.871,233.796
49.052,233.156
49.233,232.516
49.413,231.877
49.594,231.237
49.775,230.597
49.955,229.958
50.136,229.318
50.317,228.679
50.497,228.04
50.678,227.4
50.859,226.761
51.039,226.121
51.22,225.482
51.4,224.843
51.581,224.204
51.761,223.564
51.942,222.925
52.122,222.286
52.303,221.647
52.483,221.008
52.664,220.369
52.845,219.73
53.025,219.092
53.206,218.453
53.386,217.814
53.567,217.175
53.747,216.536
53.928,215.898
54.108,215.259
54.289,214.62
54.469,213.982
54.65,213.343
54.83,212.705
55.01,212.066
55.191,211.428
55.371,210.79
55.552,210.151
55.732,209.513
55.913,208.875
56.093,208.237
56.274,207.598
56.454,206.961
56.635,206.322
56.815,205.684
56.995,205.046
57.176,204.408
57.356,203.771
57.537,203.132
57.718,202.494
57.898,201.857
58.078,201.219
58.259,200.581
58.439,199.943
58.619,199.306
58.8,198.668
58.98,198.031
59.16,197.393
59.341,196.756
59.521,196.118
59.702,195.481
59.882,194.843
60.062,194.206
60.242,193.569
60.423,192.931
60.603,192.295
60.784,191.657
60.964,191.02
61.144,190.382
61.325,189.745
61.505,189.108
61.685,188.471
61.865,187.835
62.046,187.198
62.226,186.561
62.406,185.924
62.587,185.287
62.767,184.65
62.948,184.014
63.128,183.377
63.308,182.74
63.488,182.104
63.668,181.468
63.849,180.83
64.029,180.194
64.209,179.558
64.39,178.921
64.57,178.285
64.75,177.648
64.93,177.012
65.111,176.376
65.291,175.739
65.471,175.103
65.651,174.467
65.831,173.831
66.011,173.195
66.191,172.559
66.371,171.923
66.551,171.287
66.732,170.651
66.912,170.015
67.092,169.379
67.272,168.744
67.452,168.108
67.632,167.472
67.812,166.836
67.992,166.201
68.172,165.565
68.352,164.93
68.532,164.294
68.712,163.659
68.892,163.023
69.073,162.388
69.253,161.752
69.433,161.117
69.613,160.482
69.793,159.847
69.973,159.211
70.153,158.576
70.333,157.941
70.513,157.306
70.693,156.671
70.873,156.036
71.053,155.401
71.233,154.766
71.413,154.131
71.593,153.496
71.773,152.861
71.953,152.226
72.133,151.591
72.313,150.957
72.493,150.322
72.673,149.687
72.853,149.053
73.033,148.418
73.212,147.784
73.392,147.149
73.572,146.515
73.752,145.88
73.932,145.246
74.112,144.612
74.292,143.977
74.472,143.343
74.651,142.709
74.831,142.075
75.011,141.441
75.191,140.806
75.371,140.172
75.551,139.538
75.731,138.904
75.91,138.27
76.09,137.636
76.27,137.002
76.45,136.369
76.63,135.735
76.81,135.101
76.989,134.468
77.169,133.834
77.349,133.2
77.529,132.566
77.709,131.933
77.889,131.299
78.068,130.666
78.248,130.032
78.428,129.399
