0,0
0.01,0
0.02,0
0.031,1.009e-4
0.041,8.048e-4
0.051,0.003
0.061,0.008
0.071,0.016
0.081,0.029
0.092,0.05
0.102,0.075
0.112,0.11
0.122,0.154
0.132,0.21
0.139,0.258
0.149,0.338
0.159,0.435
0.169,0.543
0.177,0.649
0.184,0.755
0.192,0.885
0.198,0.988
0.203,1.091
0.209,1.203
0.217,1.38
0.227,1.599
0.231,1.687
0.237,1.821
0.245,2.03
0.248,2.1
0.252,2.207
0.259,2.37
0.268,2.62
0.279,2.908
0.292,3.288
0.306,3.707
0.326,4.321
0.356,5.296
0.37,5.763
0.384,6.254
0.394,6.616
0.403,6.931
0.411,7.217
0.418,7.485
0.424,7.741
0.431,7.99
0.437,8.236
0.444,8.482
0.45,8.731
0.456,8.987
0.463,9.252
0.47,9.534
0.475,9.747
0.483,10.069
0.492,10.453
0.504,10.949
0.521,11.707
0.547,12.878
0.558,13.353
0.566,13.729
0.573,14.064
0.58,14.377
0.586,14.679
0.592,14.977
0.598,15.276
0.605,15.584
0.611,15.905
0.618,16.248
0.626,16.63
0.635,17.082
0.647,17.69
0.665,18.616
0.671,18.939
0.68,19.428
0.694,20.17
0.702,20.593
0.71,21.046
0.718,21.463
0.723,21.744
0.73,22.149
0.738,22.569
0.746,23.024
0.755,23.552
0.767,24.238
0.785,25.281
0.812,26.878
0.822,27.476
0.83,27.986
0.838,28.469
0.846,28.957
0.85,29.211
0.856,29.593
0.865,30.17
0.879,31.045
0.9,32.377
0.917,33.511
0.926,34.09
0.934,34.605
0.941,35.106
0.949,35.625
0.957,36.205
0.969,36.987
0.986,38.173
1.007,39.651
1.015,40.258
1.023,40.83
1.032,41.42
1.041,42.091
1.053,42.993
1.063,43.708
1.078,44.789
1.095,46.06
1.105,46.844
1.115,47.603
1.126,48.459
1.142,49.701
1.166,51.588
1.186,53.132
1.204,54.584
1.211,55.159
1.222,56.026
1.238,57.336
1.242,57.693
1.248,58.229
1.258,59.037
1.273,60.257
1.295,62.105
1.303,62.802
1.315,63.854
1.334,65.445
1.362,67.859
1.403,71.545
1.453,76.08
1.468,77.453
1.49,79.531
1.524,82.689
1.574,87.486
1.624,92.389
1.656,95.592
1.704,100.475
1.754,105.647
1.778,108.116
1.813,111.858
1.821,112.716
1.834,114.11
1.847,115.505
1.86,116.897
1.88,118.971
1.906,121.81
1.947,126.01
1.997,131.101
2.047,136.087
2.097,140.971
2.147,145.757
2.197,150.447
2.247,155.045
2.297,159.553
2.347,163.973
2.397,168.308
2.447,172.561
2.497,176.734
2.547,180.829
2.597,184.847
2.647,188.792
2.697,192.664
2.747,196.465
2.797,200.198
2.843,203.577
2.882,206.391
2.932,209.946
2.96,211.908
2.988,213.831
3.029,216.68
3.048,217.936
3.065,219.076
3.09,220.772
3.128,223.288
3.151,224.825
3.187,227.106
3.222,229.344
3.262,231.861
3.304,234.5
3.333,236.281
3.376,238.92
3.405,240.642
3.448,243.192
3.477,244.9
3.521,247.429
3.571,250.268
3.621,253.057
3.671,255.798
3.701,257.409
3.725,258.675
3.76,260.554
3.788,261.997
3.829,264.136
3.879,266.686
3.91,268.266
3.943,269.863
3.991,272.225
4.017,273.511
4.039,274.569
4.066,275.815
4.105,277.661
4.155,279.975
4.172,280.777
4.195,281.803
4.229,283.326
4.279,285.541
4.319,287.297
4.349,288.576
4.38,289.886
4.426,291.823
4.476,293.886
4.515,295.495
4.558,297.217
4.608,299.181
4.658,301.109
4.695,302.476
4.714,303.221
4.739,304.133
4.776,305.485
4.815,306.91
4.835,307.646
4.857,308.418
4.884,309.351
4.923,310.733
4.973,312.443
5.003,313.435
5.033,314.442
5.067,315.562
5.117,317.177
5.167,318.759
5.217,320.309
5.267,321.828
5.315,323.266
5.365,324.723
5.415,326.15
5.453,327.209
5.503,328.581
5.553,329.923
5.603,331.235
5.651,332.459
5.677,333.114
5.705,333.818
5.744,334.769
5.794,335.97
5.839,337.018
5.87,337.732
5.9,338.429
5.936,339.228
5.986,340.318
6.036,341.38
6.079,342.277
6.129,343.287
6.179,344.27
6.229,345.225
6.279,346.154
6.329,347.055
6.379,347.929
6.429,348.776
6.479,349.596
6.529,350.389
6.579,351.156
6.629,351.897
6.672,352.512
6.707,352.996
6.743,353.482
6.782,353.995
6.82,354.486
6.86,354.978
6.863,355.008
6.871,355.108
6.881,355.215
6.893,355.329
6.906,355.451
6.923,355.581
6.943,355.72
6.968,355.867
6.999,356.022
7.038,356.182
7.088,356.337
7.153,356.476
7.234,356.57
7.298,356.591
7.299,356.591
7.4,356.539
7.513,356.371
7.653,356.022
7.889,355.208
8.089,354.426
8.289,353.643
8.489,352.86
8.689,352.077
8.889,351.294
9.089,350.511
9.288,349.729
9.488,348.946
9.688,348.163
9.888,347.381
10.088,346.598
10.287,345.816
10.487,345.034
10.687,344.252
10.887,343.469
11.087,342.687
11.287,341.905
11.486,341.123
11.686,340.341
11.886,339.559
12.085,338.777
12.285,337.995
12.485,337.214
12.684,336.432
12.884,335.651
13.084,334.869
13.284,334.087
13.483,333.306
13.683,332.524
13.883,331.743
14.082,330.962
14.282,330.181
14.482,329.4
14.681,328.619
14.881,327.837
15.08,327.056
15.28,326.275
15.48,325.495
15.679,324.714
15.879,323.933
16.079,323.152
16.278,322.372
16.478,321.591
16.677,320.811
16.877,320.03
17.076,319.25
17.276,318.47
17.475,317.689
17.675,316.909
18.175,314.954
18.374,314.174
18.574,313.394
19.074,311.439
19.273,310.659
19.472,309.88
19.672,309.1
19.871,308.32
20.071,307.541
20.27,306.761
20.47,305.982
20.669,305.203
20.869,304.424
21.068,303.644
21.267,302.865
21.467,302.086
21.666,301.307
21.865,300.528
22.065,299.749
22.264,298.97
22.463,298.192
22.663,297.413
22.862,296.634
23.061,295.856
23.26,295.077
23.46,294.299
23.659,293.521
23.859,292.742
24.058,291.964
24.257,291.185
24.456,290.407
24.655,289.629
24.855,288.851
25.054,288.073
25.253,287.295
25.452,286.517
25.652,285.739
25.851,284.961
26.05,284.184
26.249,283.406
26.448,282.629
26.648,281.851
26.847,281.074
27.046,280.296
27.245,279.519
27.444,278.742
27.644,277.964
27.843,277.187
28.042,276.41
28.241,275.633
28.44,274.856
28.639,274.079
28.838,273.302
29.037,272.526
29.237,271.748
29.436,270.972
29.635,270.195
29.834,269.418
30.033,268.642
30.232,267.865
30.431,267.089
30.63,266.313
30.829,265.536
31.028,264.76
31.227,263.984
31.426,263.208
31.625,262.432
31.824,261.656
32.023,260.88
32.222,260.104
32.421,259.328
32.62,258.552
32.819,257.777
33.018,257.001
33.217,256.225
33.416,255.45
33.615,254.674
33.813,253.899
34.012,253.124
34.211,252.348
34.41,251.573
34.609,250.797
34.808,250.022
35.007,249.247
35.206,248.472
35.405,247.697
35.603,246.922
35.802,246.147
36.001,245.373
36.2,244.598
36.399,243.823
36.597,243.049
36.796,242.274
36.995,241.5
37.194,240.725
37.392,239.951
37.591,239.177
37.79,238.402
37.989,237.628
38.187,236.855
38.387,236.079
38.585,235.306
38.784,234.532
38.983,233.758
39.181,232.984
39.38,232.21
39.579,231.437
39.778,230.662
39.976,229.889
40.175,229.116
40.374,228.342
40.572,227.568
40.771,226.795
40.97,226.021
41.168,225.248
41.367,224.475
41.565,223.702
41.764,222.929
41.963,222.156
42.162,221.383
42.36,220.61
42.559,219.837
42.757,219.064
42.956,218.291
43.154,217.519
43.353,216.746
43.552,215.973
43.75,215.2
43.949,214.428
