0,0
0.01,0
0.02,0
0.031,2.443e-4
0.041,0.001
0.051,0.004
0.061,0.011
0.071,0.021
0.081,0.037
0.092,0.063
0.102,0.094
0.112,0.136
0.122,0.19
0.132,0.257
0.139,0.314
0.149,0.411
0.158,0.52
0.166,0.626
0.174,0.732
0.18,0.837
0.186,0.941
0.192,1.063
0.201,1.263
0.209,1.441
0.217,1.633
0.224,1.825
0.231,2.017
0.238,2.217
0.245,2.426
0.248,2.508
0.252,2.634
0.258,2.825
0.267,3.088
0.276,3.401
0.289,3.816
0.292,3.921
0.297,4.08
0.304,4.322
0.314,4.694
0.33,5.269
0.342,5.754
0.351,6.099
0.358,6.394
0.365,6.661
0.37,6.861
0.376,7.101
0.381,7.333
0.387,7.559
0.392,7.782
0.397,8.005
0.402,8.228
0.408,8.454
0.413,8.684
0.418,8.921
0.424,9.167
0.429,9.428
0.435,9.709
0.442,10.022
0.45,10.387
0.46,10.853
0.475,11.587
0.498,12.717
0.506,13.124
0.512,13.456
0.518,13.751
0.523,14.026
0.528,14.288
0.533,14.542
0.538,14.793
0.542,15.042
0.547,15.294
0.552,15.552
0.557,15.821
0.562,16.108
0.568,16.423
0.574,16.783
0.582,17.223
0.594,17.861
0.61,18.833
0.626,19.757
0.634,20.206
0.64,20.588
0.646,20.938
0.652,21.272
0.657,21.599
0.662,21.926
0.668,22.26
0.671,22.467
0.676,22.779
0.682,23.175
0.69,23.637
0.699,24.234
0.702,24.417
0.706,24.692
0.713,25.107
0.723,25.774
0.738,26.786
0.746,27.32
0.753,27.779
0.76,28.202
0.766,28.607
0.771,29.011
0.778,29.428
0.784,29.878
0.792,30.392
0.801,31.046
0.815,32.037
0.836,33.546
0.844,34.124
0.85,34.558
0.856,35.018
0.862,35.462
0.868,35.912
0.875,36.388
0.882,36.925
0.891,37.596
0.904,38.612
0.924,40.157
0.932,40.786
0.939,41.304
0.945,41.787
0.951,42.268
0.958,42.772
0.965,43.336
0.973,44.041
0.987,45.108
1.006,46.727
1.015,47.481
1.023,48.103
1.03,48.701
1.038,49.333
1.046,50.073
1.059,51.145
1.063,51.497
1.069,52.027
1.078,52.826
1.091,53.957
1.101,54.752
1.109,55.532
1.119,56.382
1.132,57.533
1.151,59.275
1.168,60.759
1.177,61.647
1.187,62.551
1.2,63.705
1.211,64.771
1.228,66.383
1.242,67.695
1.253,68.76
1.268,70.18
1.29,72.329
1.303,73.577
1.315,74.76
1.328,76.068
1.348,78.045
1.376,80.851
1.391,82.349
1.413,84.614
1.444,87.797
1.468,90.339
1.503,94.028
1.543,98.379
1.593,103.858
1.643,109.441
1.656,110.888
1.675,113.071
1.704,116.373
1.747,121.386
1.797,127.27
1.821,130.094
1.834,131.649
1.847,133.203
1.86,134.752
1.88,137.056
1.909,140.465
1.953,145.477
2.003,151.047
2.052,156.384
2.102,161.672
2.152,166.828
2.202,171.857
2.252,176.763
2.302,181.552
2.352,186.228
2.402,190.796
2.452,195.259
2.502,199.621
2.552,203.885
2.602,208.056
2.652,212.135
2.702,216.126
2.752,220.032
2.802,223.855
2.852,227.598
2.902,231.263
2.952,234.852
3.002,238.368
3.052,241.812
3.093,244.59
3.143,247.909
3.193,251.162
3.243,254.35
3.293,257.475
3.343,260.538
3.393,263.541
3.443,266.486
3.493,269.373
3.53,271.503
3.58,274.293
3.63,277.029
3.68,279.712
3.726,282.092
3.776,284.677
3.826,287.213
3.876,289.7
3.926,292.14
3.976,294.532
4.026,296.878
4.076,299.179
4.126,301.436
4.176,303.648
4.226,305.818
4.276,307.946
4.319,309.779
4.369,311.829
4.419,313.838
4.469,315.786
4.519,317.718
4.569,319.611
4.602,320.835
4.651,322.642
4.701,324.435
4.751,326.192
4.801,327.913
4.851,329.598
4.901,331.248
4.951,332.863
5.001,334.444
5.051,335.991
5.086,337.06
5.123,338.16
5.173,339.626
5.223,341.06
5.245,341.665
5.267,342.299
5.293,343.015
5.329,343.984
5.371,345.101
5.421,346.409
5.451,347.197
5.471,347.7
5.492,348.227
5.517,348.831
5.547,349.565
5.591,350.644
5.641,351.818
5.691,352.962
5.741,354.076
5.791,355.162
5.841,356.218
5.891,357.245
5.941,358.244
5.991,359.215
6.041,360.158
6.089,361.024
6.139,361.913
6.189,362.775
6.239,363.609
6.289,364.416
6.339,365.196
6.389,365.949
6.439,366.675
6.489,367.375
6.539,368.048
6.589,368.696
6.639,369.317
6.689,369.912
6.739,370.482
6.789,371.026
6.839,371.545
6.86,371.758
6.863,371.783
6.873,371.881
6.885,371.987
6.901,372.1
6.919,372.222
6.942,372.352
6.972,372.49
7.011,372.634
7.062,372.774
7.131,372.894
7.217,372.96
7.244,372.964
7.346,372.913
7.459,372.745
7.609,372.37
7.826,371.659
8.007,371.015
8.188,370.37
8.37,369.724
8.551,369.079
8.733,368.433
8.914,367.788
9.096,367.142
9.277,366.497
9.458,365.852
9.64,365.207
9.822,364.561
10.003,363.916
10.184,363.271
10.366,362.626
10.547,361.981
10.729,361.336
10.91,360.691
11.091,360.046
11.273,359.401
11.454,358.757
11.636,358.112
11.817,357.467
11.999,356.822
12.18,356.178
12.361,355.533
12.543,354.888
12.724,354.244
12.905,353.599
13.086,352.955
13.268,352.31
13.449,351.666
13.63,351.022
13.812,350.377
13.993,349.734
14.174,349.09
14.356,348.446
14.538,347.801
14.719,347.156
14.901,346.512
15.082,345.868
15.263,345.224
15.444,344.581
15.626,343.937
15.807,343.293
15.988,342.649
16.169,342.005
16.351,341.361
16.532,340.718
16.713,340.074
16.894,339.431
17.075,338.787
17.256,338.143
17.438,337.5
17.938,335.724
18.119,335.081
18.3,334.437
18.481,333.794
18.662,333.151
18.844,332.508
19.025,331.865
19.206,331.221
19.387,330.579
19.568,329.935
19.749,329.292
19.93,328.65
20.111,328.007
20.292,327.364
20.474,326.721
20.655,326.078
20.836,325.436
21.017,324.793
21.199,324.15
21.38,323.508
21.561,322.865
21.742,322.223
21.923,321.58
22.104,320.937
22.285,320.295
22.466,319.653
22.647,319.01
22.828,318.368
23.01,317.726
23.191,317.084
23.372,316.441
23.553,315.799
23.734,315.158
23.915,314.515
24.096,313.874
24.277,313.231
24.458,312.589
24.639,311.948
24.82,311.306
25.001,310.664
25.182,310.022
25.363,309.38
25.544,308.739
25.725,308.097
25.906,307.455
26.087,306.814
26.268,306.172
26.449,305.531
26.63,304.889
26.81,304.248
26.991,303.607
27.172,302.966
27.353,302.324
27.534,301.683
27.715,301.042
27.896,300.4
28.077,299.759
28.258,299.118
28.439,298.477
28.62,297.836
28.801,297.195
28.982,296.554
29.162,295.913
29.343,295.272
29.524,294.632
29.705,293.991
29.886,293.35
30.066,292.709
30.247,292.069
30.428,291.429
30.609,290.788
30.79,290.147
30.971,289.507
31.151,288.866
31.332,288.226
31.513,287.585
31.693,286.946
31.874,286.305
32.055,285.665
32.236,285.024
32.417,284.385
32.598,283.744
32.778,283.104
32.959,282.464
33.14,281.824
33.32,281.184
33.501,280.544
33.682,279.904
33.863,279.265
34.043,278.624
34.224,277.985
34.405,277.345
34.585,276.705
34.766,276.066
34.947,275.426
35.127,274.786
35.308,274.147
35.489,273.507
35.669,272.868
35.85,272.228
36.03,271.589
36.211,270.95
36.392,270.31
36.572,269.671
36.753,269.032
36.933,268.393
37.114,267.754
37.294,267.115
37.475,266.476
37.656,265.837
37.836,265.198
38.017,264.559
38.198,263.92
38.378,263.281
38.559,262.642
38.739,262.003
38.92,261.364
