nohup: 忽略输入
2d+10 shared data already exists: /home/kkkk24/桌面/attention-GP/py project/2d+10/generated_data/shared_data.xlsx
2d+10: run 1680 pending tasks with 12 workers
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
  
R callback write-console: 此外:   
R callback write-console: 警告信息:
  
R callback write-console: 程序包‘tgp’是用R版本4.4.3 来建造的 
Saved 2d+10: method=EI, n_initial=30, repeat=16/30, RMSE_all=0.1144, RMSE_target=0.0547
Saved 2d+10: method=PM, n_initial=30, repeat=17/30, RMSE_all=0.1671, RMSE_target=0.0965
Saved 2d+10: method=UCB, n_initial=30, repeat=16/30, RMSE_all=0.1031, RMSE_target=0.0651
Saved 2d+10: method=IMSE, n_initial=30, repeat=16/30, RMSE_all=0.0681, RMSE_target=0.0584
Saved 2d+10: method=LHS, n_initial=30, repeat=19/30, RMSE_all=0.1564, RMSE_target=0.0711
Saved 2d+10: method=PM, n_initial=30, repeat=18/30, RMSE_all=0.1064, RMSE_target=0.0478
Saved 2d+10: method=K_means, n_initial=30, repeat=19/30, RMSE_all=0.1186, RMSE_target=0.0552
Saved 2d+10: method=D_opt, n_initial=30, repeat=19/30, RMSE_all=0.1099, RMSE_target=0.0913
Saved 2d+10: method=G_opt, n_initial=30, repeat=17/30, RMSE_all=0.0470, RMSE_target=0.0486
Saved 2d+10: method=EI, n_initial=30, repeat=17/30, RMSE_all=0.1359, RMSE_target=0.0433
Saved 2d+10: method=EI, n_initial=30, repeat=18/30, RMSE_all=0.1058, RMSE_target=0.0375
Saved 2d+10: method=IMSE, n_initial=30, repeat=17/30, RMSE_all=0.0888, RMSE_target=0.0895
Saved 2d+10: method=UCB, n_initial=30, repeat=18/30, RMSE_all=0.0729, RMSE_target=0.0232
Saved 2d+10: method=UCB, n_initial=30, repeat=17/30, RMSE_all=0.1149, RMSE_target=0.0501
Saved 2d+10: method=LHS, n_initial=30, repeat=20/30, RMSE_all=0.0804, RMSE_target=0.0617
Saved 2d+10: method=D_opt, n_initial=30, repeat=20/30, RMSE_all=0.1173, RMSE_target=0.1020
Saved 2d+10: method=K_means, n_initial=30, repeat=20/30, RMSE_all=0.1429, RMSE_target=0.0874
Saved 2d+10: method=G_opt, n_initial=30, repeat=18/30, RMSE_all=0.0733, RMSE_target=0.0768
Saved 2d+10: method=G_opt, n_initial=30, repeat=19/30, RMSE_all=0.0862, RMSE_target=0.0766
Saved 2d+10: method=LHS, n_initial=30, repeat=21/30, RMSE_all=0.1608, RMSE_target=0.1954
Saved 2d+10: method=EI, n_initial=30, repeat=19/30, RMSE_all=0.1615, RMSE_target=0.0436
Saved 2d+10: method=D_opt, n_initial=30, repeat=21/30, RMSE_all=0.1059, RMSE_target=0.1525
Saved 2d+10: method=IMSE, n_initial=30, repeat=18/30, RMSE_all=0.0748, RMSE_target=0.0720
Saved 2d+10: method=K_means, n_initial=30, repeat=21/30, RMSE_all=0.1226, RMSE_target=0.0596
Saved 2d+10: method=PM, n_initial=30, repeat=19/30, RMSE_all=0.1410, RMSE_target=0.0550
Saved 2d+10: method=UCB, n_initial=30, repeat=20/30, RMSE_all=0.0933, RMSE_target=0.0620
Saved 2d+10: method=UCB, n_initial=30, repeat=19/30, RMSE_all=0.1593, RMSE_target=0.0497
Saved 2d+10: method=LHS, n_initial=30, repeat=22/30, RMSE_all=0.1738, RMSE_target=0.0416
Saved 2d+10: method=IMSE, n_initial=30, repeat=19/30, RMSE_all=0.0729, RMSE_target=0.0661
Saved 2d+10: method=EI, n_initial=30, repeat=20/30, RMSE_all=0.1258, RMSE_target=0.0429
Saved 2d+10: method=G_opt, n_initial=30, repeat=21/30, RMSE_all=0.0702, RMSE_target=0.0726
Saved 2d+10: method=D_opt, n_initial=30, repeat=22/30, RMSE_all=0.1077, RMSE_target=0.0497
Saved 2d+10: method=K_means, n_initial=30, repeat=22/30, RMSE_all=0.1452, RMSE_target=0.0611
Saved 2d+10: method=PM, n_initial=30, repeat=20/30, RMSE_all=0.1461, RMSE_target=0.1000
Saved 2d+10: method=G_opt, n_initial=30, repeat=20/30, RMSE_all=0.0825, RMSE_target=0.0845
Saved 2d+10: method=UCB, n_initial=30, repeat=21/30, RMSE_all=0.0489, RMSE_target=0.0123
Saved 2d+10: method=EI, n_initial=30, repeat=21/30, RMSE_all=0.1363, RMSE_target=0.0317
Saved 2d+10: method=IMSE, n_initial=30, repeat=20/30, RMSE_all=0.0751, RMSE_target=0.0834
Saved 2d+10: method=D_opt, n_initial=30, repeat=23/30, RMSE_all=0.0905, RMSE_target=0.1149
Saved 2d+10: method=LHS, n_initial=30, repeat=23/30, RMSE_all=0.1202, RMSE_target=0.0654
Saved 2d+10: method=PM, n_initial=30, repeat=21/30, RMSE_all=0.1471, RMSE_target=0.0289
Saved 2d+10: method=K_means, n_initial=30, repeat=23/30, RMSE_all=0.1225, RMSE_target=0.0724
Saved 2d+10: method=PM, n_initial=30, repeat=22/30, RMSE_all=0.1547, RMSE_target=0.0415
Saved 2d+10: method=LHS, n_initial=30, repeat=24/30, RMSE_all=0.1285, RMSE_target=0.0556
Saved 2d+10: method=EI, n_initial=30, repeat=22/30, RMSE_all=0.1180, RMSE_target=0.0415
Saved 2d+10: method=IMSE, n_initial=30, repeat=21/30, RMSE_all=0.0924, RMSE_target=0.1008
Saved 2d+10: method=D_opt, n_initial=30, repeat=24/30, RMSE_all=0.0775, RMSE_target=0.0746
Saved 2d+10: method=K_means, n_initial=30, repeat=24/30, RMSE_all=0.1209, RMSE_target=0.0638
Saved 2d+10: method=G_opt, n_initial=30, repeat=23/30, RMSE_all=0.0985, RMSE_target=0.1264
Saved 2d+10: method=UCB, n_initial=30, repeat=23/30, RMSE_all=0.1204, RMSE_target=0.0328
Saved 2d+10: method=G_opt, n_initial=30, repeat=22/30, RMSE_all=0.0925, RMSE_target=0.1040
Saved 2d+10: method=EI, n_initial=30, repeat=23/30, RMSE_all=0.1142, RMSE_target=0.0283
Saved 2d+10: method=LHS, n_initial=30, repeat=25/30, RMSE_all=0.1168, RMSE_target=0.0694
Saved 2d+10: method=UCB, n_initial=30, repeat=22/30, RMSE_all=0.1229, RMSE_target=0.0370
Saved 2d+10: method=IMSE, n_initial=30, repeat=22/30, RMSE_all=0.0805, RMSE_target=0.0700
Saved 2d+10: method=PM, n_initial=30, repeat=23/30, RMSE_all=0.1394, RMSE_target=0.0765
Saved 2d+10: method=PM, n_initial=30, repeat=24/30, RMSE_all=0.1271, RMSE_target=0.0373
Saved 2d+10: method=D_opt, n_initial=30, repeat=25/30, RMSE_all=0.1652, RMSE_target=0.0888
Saved 2d+10: method=K_means, n_initial=30, repeat=25/30, RMSE_all=0.0912, RMSE_target=0.0536
Saved 2d+10: method=LHS, n_initial=30, repeat=26/30, RMSE_all=0.1069, RMSE_target=0.0751
Saved 2d+10: method=EI, n_initial=30, repeat=24/30, RMSE_all=0.1281, RMSE_target=0.0483
Saved 2d+10: method=IMSE, n_initial=30, repeat=23/30, RMSE_all=0.0906, RMSE_target=0.1189
Saved 2d+10: method=D_opt, n_initial=30, repeat=26/30, RMSE_all=0.0843, RMSE_target=0.0810
Saved 2d+10: method=IMSE, n_initial=30, repeat=24/30, RMSE_all=0.0697, RMSE_target=0.0686
Saved 2d+10: method=K_means, n_initial=30, repeat=26/30, RMSE_all=0.1080, RMSE_target=0.0623
Saved 2d+10: method=G_opt, n_initial=30, repeat=24/30, RMSE_all=0.0701, RMSE_target=0.0664
Saved 2d+10: method=PM, n_initial=30, repeat=25/30, RMSE_all=0.2202, RMSE_target=0.0689
Saved 2d+10: method=G_opt, n_initial=30, repeat=25/30, RMSE_all=0.1027, RMSE_target=0.0721
Saved 2d+10: method=LHS, n_initial=30, repeat=27/30, RMSE_all=0.1125, RMSE_target=0.0708
Saved 2d+10: method=D_opt, n_initial=30, repeat=27/30, RMSE_all=0.1085, RMSE_target=0.0821
Saved 2d+10: method=UCB, n_initial=30, repeat=24/30, RMSE_all=0.1213, RMSE_target=0.0399
Saved 2d+10: method=K_means, n_initial=30, repeat=27/30, RMSE_all=0.1262, RMSE_target=0.0564
Saved 2d+10: method=EI, n_initial=30, repeat=26/30, RMSE_all=0.1116, RMSE_target=0.0414
Saved 2d+10: method=UCB, n_initial=30, repeat=26/30, RMSE_all=0.1068, RMSE_target=0.0397
Saved 2d+10: method=EI, n_initial=30, repeat=25/30, RMSE_all=0.1389, RMSE_target=0.0493
Saved 2d+10: method=PM, n_initial=30, repeat=26/30, RMSE_all=0.1401, RMSE_target=0.0727
Saved 2d+10: method=UCB, n_initial=30, repeat=25/30, RMSE_all=0.1693, RMSE_target=0.0356
Saved 2d+10: method=IMSE, n_initial=30, repeat=25/30, RMSE_all=0.0743, RMSE_target=0.0656
Saved 2d+10: method=LHS, n_initial=30, repeat=28/30, RMSE_all=0.0683, RMSE_target=0.0621
Saved 2d+10: method=D_opt, n_initial=30, repeat=28/30, RMSE_all=0.0806, RMSE_target=0.0761
Saved 2d+10: method=K_means, n_initial=30, repeat=28/30, RMSE_all=0.0986, RMSE_target=0.0511
Saved 2d+10: method=G_opt, n_initial=30, repeat=26/30, RMSE_all=0.1016, RMSE_target=0.0825
Saved 2d+10: method=EI, n_initial=30, repeat=27/30, RMSE_all=0.1526, RMSE_target=0.0580
Saved 2d+10: method=UCB, n_initial=30, repeat=27/30, RMSE_all=0.1010, RMSE_target=0.0484
Saved 2d+10: method=LHS, n_initial=30, repeat=29/30, RMSE_all=0.0801, RMSE_target=0.0940
Saved 2d+10: method=IMSE, n_initial=30, repeat=26/30, RMSE_all=0.0836, RMSE_target=0.0813
Saved 2d+10: method=D_opt, n_initial=30, repeat=29/30, RMSE_all=0.0651, RMSE_target=0.0942
Saved 2d+10: method=PM, n_initial=30, repeat=27/30, RMSE_all=0.1558, RMSE_target=0.0528
Saved 2d+10: method=G_opt, n_initial=30, repeat=27/30, RMSE_all=0.1118, RMSE_target=0.1058
Saved 2d+10: method=K_means, n_initial=30, repeat=29/30, RMSE_all=0.0963, RMSE_target=0.0679
Saved 2d+10: method=PM, n_initial=30, repeat=28/30, RMSE_all=0.0774, RMSE_target=0.0533
Saved 2d+10: method=IMSE, n_initial=30, repeat=27/30, RMSE_all=0.0903, RMSE_target=0.0654
Saved 2d+10: method=LHS, n_initial=30, repeat=30/30, RMSE_all=0.2522, RMSE_target=0.1390
Saved 2d+10: method=D_opt, n_initial=30, repeat=30/30, RMSE_all=0.1419, RMSE_target=0.1603
Saved 2d+10: method=K_means, n_initial=30, repeat=30/30, RMSE_all=0.1626, RMSE_target=0.1669
Saved 2d+10: method=G_opt, n_initial=30, repeat=29/30, RMSE_all=0.1169, RMSE_target=0.1692
Saved 2d+10: method=PM, n_initial=30, repeat=29/30, RMSE_all=0.1418, RMSE_target=0.0809
Saved 2d+10: method=G_opt, n_initial=30, repeat=28/30, RMSE_all=0.0693, RMSE_target=0.0814
Saved 2d+10: method=EI, n_initial=30, repeat=28/30, RMSE_all=0.0824, RMSE_target=0.0453
Saved 2d+10: method=UCB, n_initial=30, repeat=28/30, RMSE_all=0.0893, RMSE_target=0.0479
Saved 2d+10: method=G_opt, n_initial=30, repeat=30/30, RMSE_all=0.0945, RMSE_target=0.0720
Saved 2d+10: method=IMSE, n_initial=30, repeat=28/30, RMSE_all=0.0552, RMSE_target=0.0592
Saved 2d+10: method=D_opt, n_initial=40, repeat=1/30, RMSE_all=0.0915, RMSE_target=0.0708
Saved 2d+10: method=LHS, n_initial=40, repeat=1/30, RMSE_all=0.0805, RMSE_target=0.0611
Saved 2d+10: method=EI, n_initial=30, repeat=29/30, RMSE_all=0.1179, RMSE_target=0.0352
Saved 2d+10: method=K_means, n_initial=40, repeat=1/30, RMSE_all=0.0897, RMSE_target=0.0385
Saved 2d+10: method=EI, n_initial=30, repeat=30/30, RMSE_all=0.2001, RMSE_target=0.0698
Saved 2d+10: method=LHS, n_initial=40, repeat=2/30, RMSE_all=0.0559, RMSE_target=0.0581
Saved 2d+10: method=UCB, n_initial=30, repeat=29/30, RMSE_all=0.1286, RMSE_target=0.0371
Saved 2d+10: method=IMSE, n_initial=30, repeat=29/30, RMSE_all=0.0528, RMSE_target=0.0677
Saved 2d+10: method=PM, n_initial=30, repeat=30/30, RMSE_all=0.2346, RMSE_target=0.0508
Saved 2d+10: method=UCB, n_initial=30, repeat=30/30, RMSE_all=0.1649, RMSE_target=0.0491
Saved 2d+10: method=D_opt, n_initial=40, repeat=2/30, RMSE_all=0.0628, RMSE_target=0.0786
Saved 2d+10: method=K_means, n_initial=40, repeat=2/30, RMSE_all=0.0646, RMSE_target=0.0599
Saved 2d+10: method=IMSE, n_initial=30, repeat=30/30, RMSE_all=0.0687, RMSE_target=0.0620
Saved 2d+10: method=LHS, n_initial=40, repeat=3/30, RMSE_all=0.1268, RMSE_target=0.0576
Saved 2d+10: method=EI, n_initial=40, repeat=1/30, RMSE_all=0.1037, RMSE_target=0.0226
Saved 2d+10: method=D_opt, n_initial=40, repeat=3/30, RMSE_all=0.0639, RMSE_target=0.0925
Saved 2d+10: method=K_means, n_initial=40, repeat=3/30, RMSE_all=0.0256, RMSE_target=0.0112
Saved 2d+10: method=G_opt, n_initial=40, repeat=2/30, RMSE_all=0.0509, RMSE_target=0.0649
Saved 2d+10: method=UCB, n_initial=40, repeat=2/30, RMSE_all=0.0665, RMSE_target=0.0454
Saved 2d+10: method=PM, n_initial=40, repeat=1/30, RMSE_all=0.0987, RMSE_target=0.0204
Saved 2d+10: method=G_opt, n_initial=40, repeat=1/30, RMSE_all=0.0606, RMSE_target=0.0574
Saved 2d+10: method=G_opt, n_initial=40, repeat=3/30, RMSE_all=0.0489, RMSE_target=0.0849
Saved 2d+10: method=LHS, n_initial=40, repeat=4/30, RMSE_all=0.0190, RMSE_target=0.0087
Saved 2d+10: method=UCB, n_initial=40, repeat=1/30, RMSE_all=0.1143, RMSE_target=0.0230
Saved 2d+10: method=IMSE, n_initial=40, repeat=1/30, RMSE_all=0.0548, RMSE_target=0.0521
Saved 2d+10: method=PM, n_initial=40, repeat=2/30, RMSE_all=0.0625, RMSE_target=0.0446
Saved 2d+10: method=D_opt, n_initial=40, repeat=4/30, RMSE_all=0.0675, RMSE_target=0.0467
Saved 2d+10: method=K_means, n_initial=40, repeat=4/30, RMSE_all=0.0806, RMSE_target=0.0402
Saved 2d+10: method=EI, n_initial=40, repeat=2/30, RMSE_all=0.0598, RMSE_target=0.0487
Saved 2d+10: method=IMSE, n_initial=40, repeat=2/30, RMSE_all=0.0577, RMSE_target=0.0679
Saved 2d+10: method=PM, n_initial=40, repeat=3/30, RMSE_all=0.0734, RMSE_target=0.0382
Saved 2d+10: method=LHS, n_initial=40, repeat=5/30, RMSE_all=0.0969, RMSE_target=0.0416
Saved 2d+10: method=D_opt, n_initial=40, repeat=5/30, RMSE_all=0.0917, RMSE_target=0.0630
Saved 2d+10: method=K_means, n_initial=40, repeat=5/30, RMSE_all=0.0881, RMSE_target=0.0576
Saved 2d+10: method=EI, n_initial=40, repeat=3/30, RMSE_all=0.0798, RMSE_target=0.0274
Saved 2d+10: method=UCB, n_initial=40, repeat=3/30, RMSE_all=0.0760, RMSE_target=0.0366
Saved 2d+10: method=G_opt, n_initial=40, repeat=4/30, RMSE_all=0.0567, RMSE_target=0.0513
Saved 2d+10: method=IMSE, n_initial=40, repeat=3/30, RMSE_all=0.0479, RMSE_target=0.0799
Saved 2d+10: method=LHS, n_initial=40, repeat=6/30, RMSE_all=0.0759, RMSE_target=0.0510
Saved 2d+10: method=D_opt, n_initial=40, repeat=6/30, RMSE_all=0.0572, RMSE_target=0.0622
Saved 2d+10: method=PM, n_initial=40, repeat=4/30, RMSE_all=0.0765, RMSE_target=0.0397
Saved 2d+10: method=K_means, n_initial=40, repeat=6/30, RMSE_all=0.0587, RMSE_target=0.0475
Saved 2d+10: method=IMSE, n_initial=40, repeat=4/30, RMSE_all=0.0515, RMSE_target=0.0458
Saved 2d+10: method=EI, n_initial=40, repeat=4/30, RMSE_all=0.0692, RMSE_target=0.0420
Saved 2d+10: method=IMSE, n_initial=40, repeat=5/30, RMSE_all=0.0141, RMSE_target=0.0056
Saved 2d+10: method=PM, n_initial=40, repeat=5/30, RMSE_all=0.1342, RMSE_target=0.0317
Saved 2d+10: method=PM, n_initial=40, repeat=6/30, RMSE_all=0.0766, RMSE_target=0.0378
Saved 2d+10: method=UCB, n_initial=40, repeat=4/30, RMSE_all=0.0791, RMSE_target=0.0403
Saved 2d+10: method=LHS, n_initial=40, repeat=7/30, RMSE_all=0.0679, RMSE_target=0.0417
Saved 2d+10: method=D_opt, n_initial=40, repeat=7/30, RMSE_all=0.0697, RMSE_target=0.0540
Saved 2d+10: method=K_means, n_initial=40, repeat=7/30, RMSE_all=0.0835, RMSE_target=0.0383
Saved 2d+10: method=G_opt, n_initial=40, repeat=5/30, RMSE_all=0.0706, RMSE_target=0.0920
Saved 2d+10: method=EI, n_initial=40, repeat=5/30, RMSE_all=0.1473, RMSE_target=0.0393
Saved 2d+10: method=UCB, n_initial=40, repeat=5/30, RMSE_all=0.1322, RMSE_target=0.0340
Saved 2d+10: method=UCB, n_initial=40, repeat=6/30, RMSE_all=0.0931, RMSE_target=0.0277
Saved 2d+10: method=LHS, n_initial=40, repeat=8/30, RMSE_all=0.0697, RMSE_target=0.0394
Saved 2d+10: method=D_opt, n_initial=40, repeat=8/30, RMSE_all=0.0731, RMSE_target=0.0464
Saved 2d+10: method=K_means, n_initial=40, repeat=8/30, RMSE_all=0.1375, RMSE_target=0.0582
Saved 2d+10: method=IMSE, n_initial=40, repeat=6/30, RMSE_all=0.0531, RMSE_target=0.0635
Saved 2d+10: method=G_opt, n_initial=40, repeat=6/30, RMSE_all=0.0599, RMSE_target=0.0762
Saved 2d+10: method=EI, n_initial=40, repeat=6/30, RMSE_all=0.0998, RMSE_target=0.0252
Saved 2d+10: method=EI, n_initial=40, repeat=7/30, RMSE_all=0.0781, RMSE_target=0.0368
Saved 2d+10: method=UCB, n_initial=40, repeat=7/30, RMSE_all=0.1207, RMSE_target=0.0330
Saved 2d+10: method=LHS, n_initial=40, repeat=9/30, RMSE_all=0.0866, RMSE_target=0.0699
Saved 2d+10: method=D_opt, n_initial=40, repeat=9/30, RMSE_all=0.0765, RMSE_target=0.0853
Saved 2d+10: method=K_means, n_initial=40, repeat=9/30, RMSE_all=0.0939, RMSE_target=0.0770
Saved 2d+10: method=PM, n_initial=40, repeat=7/30, RMSE_all=0.1169, RMSE_target=0.0289
Saved 2d+10: method=G_opt, n_initial=40, repeat=7/30, RMSE_all=0.0526, RMSE_target=0.0606
Saved 2d+10: method=EI, n_initial=40, repeat=8/30, RMSE_all=0.1038, RMSE_target=0.0308
Saved 2d+10: method=IMSE, n_initial=40, repeat=7/30, RMSE_all=0.0469, RMSE_target=0.0505
Saved 2d+10: method=IMSE, n_initial=40, repeat=8/30, RMSE_all=0.0545, RMSE_target=0.0418
Saved 2d+10: method=LHS, n_initial=40, repeat=10/30, RMSE_all=0.0780, RMSE_target=0.0699
Saved 2d+10: method=PM, n_initial=40, repeat=8/30, RMSE_all=0.1013, RMSE_target=0.0288
Saved 2d+10: method=D_opt, n_initial=40, repeat=10/30, RMSE_all=0.0969, RMSE_target=0.0944
Saved 2d+10: method=K_means, n_initial=40, repeat=10/30, RMSE_all=0.1211, RMSE_target=0.0760
Saved 2d+10: method=G_opt, n_initial=40, repeat=8/30, RMSE_all=0.0519, RMSE_target=0.0373
Saved 2d+10: method=G_opt, n_initial=40, repeat=9/30, RMSE_all=0.0617, RMSE_target=0.0838
Saved 2d+10: method=LHS, n_initial=40, repeat=11/30, RMSE_all=0.0875, RMSE_target=0.0434
Saved 2d+10: method=EI, n_initial=40, repeat=9/30, RMSE_all=0.1073, RMSE_target=0.0451
Saved 2d+10: method=UCB, n_initial=40, repeat=8/30, RMSE_all=0.0956, RMSE_target=0.0290
Saved 2d+10: method=D_opt, n_initial=40, repeat=11/30, RMSE_all=0.1060, RMSE_target=0.0456
Saved 2d+10: method=PM, n_initial=40, repeat=9/30, RMSE_all=0.1186, RMSE_target=0.0408
Saved 2d+10: method=K_means, n_initial=40, repeat=11/30, RMSE_all=0.0820, RMSE_target=0.0429
Saved 2d+10: method=UCB, n_initial=40, repeat=10/30, RMSE_all=0.1843, RMSE_target=0.0366
Saved 2d+10: method=IMSE, n_initial=40, repeat=10/30, RMSE_all=0.0513, RMSE_target=0.0551
Saved 2d+10: method=UCB, n_initial=40, repeat=9/30, RMSE_all=0.1034, RMSE_target=0.0451
Saved 2d+10: method=G_opt, n_initial=40, repeat=10/30, RMSE_all=0.0582, RMSE_target=0.0689
Saved 2d+10: method=LHS, n_initial=40, repeat=12/30, RMSE_all=0.1033, RMSE_target=0.0581
Saved 2d+10: method=D_opt, n_initial=40, repeat=12/30, RMSE_all=0.0631, RMSE_target=0.0891
Saved 2d+10: method=IMSE, n_initial=40, repeat=9/30, RMSE_all=0.0579, RMSE_target=0.0804
Saved 2d+10: method=K_means, n_initial=40, repeat=12/30, RMSE_all=0.0844, RMSE_target=0.0748
Saved 2d+10: method=PM, n_initial=40, repeat=10/30, RMSE_all=0.1849, RMSE_target=0.0379
Saved 2d+10: method=G_opt, n_initial=40, repeat=11/30, RMSE_all=0.0454, RMSE_target=0.0492
Saved 2d+10: method=LHS, n_initial=40, repeat=13/30, RMSE_all=0.0827, RMSE_target=0.0679
Saved 2d+10: method=EI, n_initial=40, repeat=10/30, RMSE_all=0.1618, RMSE_target=0.0362
Saved 2d+10: method=D_opt, n_initial=40, repeat=13/30, RMSE_all=0.0867, RMSE_target=0.0687
Saved 2d+10: method=PM, n_initial=40, repeat=11/30, RMSE_all=0.1400, RMSE_target=0.0351
Saved 2d+10: method=K_means, n_initial=40, repeat=13/30, RMSE_all=0.0693, RMSE_target=0.0447
Saved 2d+10: method=EI, n_initial=40, repeat=11/30, RMSE_all=0.1678, RMSE_target=0.0423
Saved 2d+10: method=PM, n_initial=40, repeat=12/30, RMSE_all=0.1125, RMSE_target=0.0313
Saved 2d+10: method=UCB, n_initial=40, repeat=11/30, RMSE_all=0.1686, RMSE_target=0.0421
Saved 2d+10: method=IMSE, n_initial=40, repeat=11/30, RMSE_all=0.0511, RMSE_target=0.0427
Saved 2d+10: method=EI, n_initial=40, repeat=12/30, RMSE_all=0.1121, RMSE_target=0.0299
Saved 2d+10: method=LHS, n_initial=40, repeat=14/30, RMSE_all=0.0791, RMSE_target=0.0729
Saved 2d+10: method=IMSE, n_initial=40, repeat=12/30, RMSE_all=0.0637, RMSE_target=0.0916
Saved 2d+10: method=D_opt, n_initial=40, repeat=14/30, RMSE_all=0.1017, RMSE_target=0.0818
Saved 2d+10: method=K_means, n_initial=40, repeat=14/30, RMSE_all=0.0676, RMSE_target=0.0554
Saved 2d+10: method=G_opt, n_initial=40, repeat=13/30, RMSE_all=0.0677, RMSE_target=0.0700
Saved 2d+10: method=G_opt, n_initial=40, repeat=12/30, RMSE_all=0.0654, RMSE_target=0.0913
Saved 2d+10: method=LHS, n_initial=40, repeat=15/30, RMSE_all=0.0666, RMSE_target=0.0547
Saved 2d+10: method=PM, n_initial=40, repeat=13/30, RMSE_all=0.1110, RMSE_target=0.0364
Saved 2d+10: method=UCB, n_initial=40, repeat=12/30, RMSE_all=0.1278, RMSE_target=0.0310
Saved 2d+10: method=D_opt, n_initial=40, repeat=15/30, RMSE_all=0.0680, RMSE_target=0.0609
Saved 2d+10: method=K_means, n_initial=40, repeat=15/30, RMSE_all=0.0866, RMSE_target=0.0588
Saved 2d+10: method=PM, n_initial=40, repeat=14/30, RMSE_all=0.1067, RMSE_target=0.0249
Saved 2d+10: method=UCB, n_initial=40, repeat=13/30, RMSE_all=0.0992, RMSE_target=0.0344
Saved 2d+10: method=UCB, n_initial=40, repeat=14/30, RMSE_all=0.0777, RMSE_target=0.0339
Saved 2d+10: method=EI, n_initial=40, repeat=13/30, RMSE_all=0.0928, RMSE_target=0.0415
Saved 2d+10: method=LHS, n_initial=40, repeat=16/30, RMSE_all=0.0643, RMSE_target=0.0501
Saved 2d+10: method=IMSE, n_initial=40, repeat=13/30, RMSE_all=0.0566, RMSE_target=0.0613
Saved 2d+10: method=EI, n_initial=40, repeat=14/30, RMSE_all=0.0935, RMSE_target=0.0298
Saved 2d+10: method=D_opt, n_initial=40, repeat=16/30, RMSE_all=0.0905, RMSE_target=0.0785
Saved 2d+10: method=G_opt, n_initial=40, repeat=14/30, RMSE_all=0.0507, RMSE_target=0.0545
Saved 2d+10: method=K_means, n_initial=40, repeat=16/30, RMSE_all=0.1082, RMSE_target=0.0424
Saved 2d+10: method=EI, n_initial=40, repeat=15/30, RMSE_all=0.0751, RMSE_target=0.0378
Saved 2d+10: method=IMSE, n_initial=40, repeat=14/30, RMSE_all=0.0518, RMSE_target=0.0580
Saved 2d+10: method=PM, n_initial=40, repeat=15/30, RMSE_all=0.0749, RMSE_target=0.0403
Saved 2d+10: method=IMSE, n_initial=40, repeat=15/30, RMSE_all=0.0577, RMSE_target=0.0591
Saved 2d+10: method=LHS, n_initial=40, repeat=17/30, RMSE_all=0.0776, RMSE_target=0.0456
Saved 2d+10: method=K_means, n_initial=40, repeat=17/30, RMSE_all=0.0724, RMSE_target=0.0396
Saved 2d+10: method=D_opt, n_initial=40, repeat=17/30, RMSE_all=0.0849, RMSE_target=0.0454
Saved 2d+10: method=G_opt, n_initial=40, repeat=15/30, RMSE_all=0.0575, RMSE_target=0.0612
Saved 2d+10: method=EI, n_initial=40, repeat=16/30, RMSE_all=0.1050, RMSE_target=0.0367
Saved 2d+10: method=UCB, n_initial=40, repeat=16/30, RMSE_all=0.1188, RMSE_target=0.0340
Saved 2d+10: method=UCB, n_initial=40, repeat=15/30, RMSE_all=0.0767, RMSE_target=0.0387
Saved 2d+10: method=LHS, n_initial=40, repeat=18/30, RMSE_all=0.0849, RMSE_target=0.0569
Saved 2d+10: method=D_opt, n_initial=40, repeat=18/30, RMSE_all=0.0737, RMSE_target=0.0822
Saved 2d+10: method=K_means, n_initial=40, repeat=18/30, RMSE_all=0.0705, RMSE_target=0.0480
Saved 2d+10: method=PM, n_initial=40, repeat=16/30, RMSE_all=0.0974, RMSE_target=0.0429
Saved 2d+10: method=G_opt, n_initial=40, repeat=16/30, RMSE_all=0.0567, RMSE_target=0.0611
